word,tone
vantilatör,-0.051899161
vapur,-0.016393281
vapurdan,0.161517439
vapurdumanı,0.036647439
var,0.048372451
var saymak,0.078187439
var yok,0.094404048
varagele,0.165847439
varak,0.169752664
varaka,-0.039155655
varakpare,-0.23983
varan,0.065733813
varan ölçülerde,0.536517439
varanus,-0.125
varda,0.176453812
vardiya,0.098797439
vardı,0.286517439
vardı hala kutudan,0.922293186187744
vardı hala kutudan,0.922293186187744
vareste,-0.078520228
vargı,-0.021416046
varidat,0.073580332
variköz,-0.875
varil,-0.205968406
variola aşı,-0.375
variola major,0.203187439
varis,-0.047018727
variselliform,-0.25
varisler,-0.625
varit,0.108716042
variyet,-0.131808491
variyetli,-0.05439978
varlamama,-0.01
varlık,0.306510114
varlık bilimi,0.286517439
varlıklar,0.285954102
varlıklı,-0.079572239
varlıklılık,0.099503573
varlığı,0.049709539
varma,0.173911732
varolan,0.161517439
varolmayan,-0.75
varoluş,-0.028672131
varoluş nedeni,0.203187439
varoluşsal,-0.03409
varoluşçu,0.151787439
varoş,0.043827439
varsamak,0.078187439
varsay,0.092637439
varsayalım,-0.04404
varsayalım ki,0.280797439
varsayarak,-0.5
varsaymak,0.060278721
varsayılan,0.236517439
varsayım,0.05770313
varsayımları,-0.125
varsayımlı,0.159272984
varsayımsal,-0.218196897
varsayış,0.068719587
varsıl,0.064110458
varsıllaştırma,0.286517439
varsıllık,0.06979728
varta,-0.092919131
varuna,0.411517439
varyans,-0.03822
varyant,-0.361994667
varyasyon,-0.030220605
varyemez,-0.103399614
varyete,0.180545629
varyoz,-0.012481549
varîd,0.161517439
varış,0.116131914
varışlı,0.321189683
varışlılık,0.143627036
vasat,-0.178709353
vasati,0.10640055
vasco da gama,0.411517439
vasi,-0.111601139
vasilik,0.286517439
vasiyet,0.080997439
vasiyetname,-0.015762433
vaskülit,-0.25
vasıf,0.09046856
vasıflan,0.409327439
vasıflandırmak,0.240677711
vasıflı,0.307684029
vasıflık,0.286517439
vasıfsız,-0.163571287
vasıfsız işgücü,-0.053751639
vasıl,0.337907439
vasıl olan,0.161517439
vasıl olma,0.138977751
vasıta,-0.004107882
vasıta olmak,-0.025993903
vasıtalı,-0.025138502
vasıtalık,-0.170355215
vasıtasıyla,-0.214476711
vasıtasız,0.081570615
vat,0.549687439
vatan,-0.113482891
vatan borcu,0.160687464
vatan haini,-0.15897307
vatandaş,0.043889148
vatandaşlık,0.231517439
vatani,-0.03354
vatanperver,-0.05558
vatansever,0.161517439
vatansız,-0.5
vatanî,-0.03354
vatka,0.084707439
vatoz,0.398597439
vatozu,0.161517439
vatvat,0.047383728
vaveyla,-0.23965044
vay,0.056867752
vayvaycılık,-0.125
vaz,-0.10417
vaz geçirici,-0.319713204
vazelin,0.501637439
vazet,0.215407439
vazgeç,-0.00244
vazgeçen,0.536517439
vazgeçildi,-0.125
vazgeçilebilir,0.294097439
vazgeçilemez,-0.75
vazgeçilmez,-0.061968252
vazgeçilmezlik,-0.035898392
vazgeçir,-0.22902
vazgeçirici,-0.16898471
vazgeçirmek,0.050180732
vazgeçiş,-0.18
vazgeçme,-0.138375528
vazgeçmek,-0.261982296
vazgeçmemek,0.37597571
vazgeçti,-0.153428782
vazife,-0.005724195
vazife görmek,-0.045
vazifeler,-0.25
vazifeli,0.045647439
vaziyet,-0.092814234
vaziyetler,0.126401868
vazo,0.109532001
vazı,-0.10417
vazıh,0.135298868
vazıh olarak,-0.240360829
vaız,-0.022748662
vaızcı,0.144814881
vaşak gözlü,0.161517439
ve,0.043453639
ve aracılığıyla,0.286517439
ve dar,0.536517439
ve dışarı,0.661517439
ve gama,0.411517439
ve iğnelenme,-0.5
ve kendisini,0.661517439
ve sevgi,0.661517439
ve ya,0.160174113
veba,-0.180634363
vebal,-0.373552286
vecde gelme,-0.5
veche,-0.064570051
vecibe,-0.14251622
vecih,0.609117439
vecit,0.125227439
veciz,0.161517439
vecize,-0.015523068
vecizeli,0.328187439
veda,0.121529146
veda etmek,-0.167128955
vedalaşmak,-0.297015176
vedia,0.148367439
vefa,0.161517439
vefa etmek,0.048505874
vefakar,0.143258909
vefakarlık,-0.216765719
vefalı,0.090107619
vefasız,0.058712165
vefasızlık,0.12384055
vefat,-0.236767014
vefat etmek,0.044944413
vefret,-0.007950141
vehim,-0.017378725
vehimli,-0.075936124
vehmet,0.080657439
vehmetmek,0.141796646
vehmolunmuş,0.103868539
vejetaryen,0.149879439
vejetasyon,-0.315175675
vejetatif,-0.005
vejetatif hücre,-0.25
vekalet,-0.213698186
vekaleten,0.083519292
vekil,0.066784426
vekil atamak,-0.06818
vekilharç,-0.00691084
vekillik,-0.164013172
vekillik ile,0.09861096
vektör,-0.313762836
vekâlet,-0.099661433
vekâleten,-0.138489148
vekâletnameli,0.411517439
veladet,-0.39695592
velayet,-0.018092572
velesbik,0.326507439
velespit,0.326507439
velet,-0.154879943
velev,0.156207439
velhasıl,0.167926278
veli,0.122146967
veliaht,0.273703748
velinimet,-0.152639066
velur,-0.04167
velut,0.186150649
velveeta,-0.125
velvele,-0.116672653
velveleci,-0.163630709
velâdet,-0.403743538
velâyetim,0.203187439
velûr,-0.04167
ven sigmoideus,-0.625
vena popliteada,0.411517439
vena pulmanalis,-0.625
venedik altın akçesi,-0.50459
venedik cam,0.161517439
veneseksiyon,-0.25
venial günah,-0.125
venosa,0.411517439
venus flytraps,0.161517439
venus flytrap®,0.161517439
venus laneti,0.161517439
venöz sinüs,-0.625
venöz tromboz,-0.125
venüs,0.141777439
venüs saçı,0.411517439
venüssaçı,0.062817439
venüsçarığı,-0.5
ver,0.047196629
veranda,0.229074108
veraset,-0.275367113
verdane,-0.000967025
vere,0.064257439
verecek,-0.087759743
verecekli,0.304289562
verem,-0.173167048
veremli,-0.319920577
veren,0.439297439
verene,0.161517439
verese,-0.16153
veresi,-0.262702308
veresiye,-0.023767774
verev,-0.163798141
vergi,0.067957644
vergi avantajı,0.161517439
vergi geliri,0.286517439
vergi haciz,0.286517439
vergi kredisi,-0.25
vergici,-0.457476068
vergile,-0.03403
vergilendirilmeme,-0.26136
vergilendirme,-0.09091
vergilendirmek,0.104589603
vergili,0.08297407
veri,-0.012107237
veri deposu,-0.04
verici,-0.067221739
verilecek,0.411517439
verilen,-0.085841919
verilmiş,0.57898156
verilmişlik,-0.125
verim,0.101989995
verimli,0.259036457
verimli bir,0.161517439
verimli sulak,0.210323542
verimlilik,0.097800445
verimsiz,-0.165636062
verimsizlik,-0.163813748
verir,-0.08333
verit,0.07585917
veritaban,0.234977439
veriş,0.061321829
veriştirme,-0.316663856
veriştirmek,-0.359589228
verkaç,0.326207439
verme,-0.70922
vermek,-0.000445775
vermek ve almak,-0.06818
vermeme,-0.5
vermeye gerek,0.577184796333313
vermeye gerek yok,0.994944989681244
vermeye gerek yok,0.994944989681244
vermeye gerek,0.577184796333313
vermezlenme,-0.014224515
vermezlenmek,-0.061431852
vermikülat,-0.08333
vernik,0.150831406
vernikler,-0.03409
vernikli,-0.125
veronika,0.653827439
verrükası,-0.375
versiyon,0.238027439
vertebra ven,-0.125
vertigo,-0.375
veryansın,-0.11096
vesaik,0.146937439
vesaire,-0.15235
vesait,-0.037056905
vesayet,0.286517439
vesika,-0.013054569
vesikalanmak,0.104334296
vesikalar,0.146937439
vesile,-0.088433628
vesilesiyle,-0.245282691
vesselam,0.195257439
vestiyer,0.220727439
vesvese,-0.095597099
vesveseli,-0.080891975
veter,-0.04167
veteriner,0.163017439
veterinerlik,-0.125
veto,-0.25
veya,0.143833964
veyahut,-0.105646045
vezikatuvar,-0.625
vezikülandır,-0.625
vezikülitis,-0.75
vezin,0.371827439
vezinli,0.077287439
vezir,-0.096191457
vezne,-0.33333
vezneci,0.101237439
veznedar,0.101237439
veçhe,-0.015792
vibrasyon,-0.250263843
vibratör,-0.3935
vibrio paragraf,0.161517439
vicahen,0.764290383
vicahî,0.769084918
vicdan,0.11728667
vicdan para,0.161517439
vicdan sesi,0.411517439
vicdanen,0.142337439
vicdani,-0.16667
vicdanlı,0.141506362
vicdanlılık,0.140792649
vicdansız,-0.313641588
vida,-0.013599899
vida gevşek,-0.375
vida göz,0.161517439
vidala,0.140177879
vidalamak,0.116377541
vidanjör,-0.37468
video,-0.16562
videoteyp,-0.16562
vikaye,0.403997439
vikont,0.217272438
vikontes,0.161517439
viktorya,0.252427439
vilayet,-0.181351919
villa,-0.076935917
villon,0.161517439
vincent anjini,0.411517439
vinil,-0.04167
vinyet,0.379597439
vinç,0.118697939
vira,0.136463102
viraj,-0.250031016
virajlı,0.1175062
viral pnömoni,-0.5
viran,-0.411234159
virane,-0.297224469
viranelik,-0.180341631
vire,0.064257439
vire vire,0.064257439
virgül,0.090927439
virgül basil,0.161517439
virionu,0.411517439
virt,0.084597439
virtüöz,0.286142498
virtüözlük,0.536517439
virtüözü,0.515687439
virusid,-0.25
virüs,-0.0170115
virüs türü,-0.125
virüs öldürücü,-0.25
virüsid,-0.25
virüsit,-0.25
viski,-0.08333
viskoz,-0.003873243
viskozite,0.059247439
visseral,0.119847439
vitamin,-0.07442
vitaminsizlik,-0.25
vites,-0.38496
vites küçültme,-0.08333
vitray,0.475437439
vitreus,0.104697439
vitrifiyesilis,0.286517439
vitrin,-0.051007809
vitrinle,0.111517439
vivipar,-0.125
vivipardır,-0.125
viya,0.041407439
viyadük,-0.05820765
viyaklamak,-0.11434853
viyola,0.411802839
viyolonsel,0.434113939
vize,-0.04402
vizite,-0.00783699
vizon,-0.06818
vizsla,0.161517439
vizyon,-0.04106
vizyon kusur,-0.25
vizyoner,-0.20833
vizör,-0.11307
vişne,-0.15147
vişne çürüğü,-0.020416615
vişneçürüğü,-0.066865746
vodvil,0.196590849
voicer,0.119847439
vokal,-0.02
vokalist,0.393437439
volan,0.651921293
vole,-0.00804
voleybol,0.260857439
volfram,-0.18506
voli,0.456267439
volkan,-0.080256265
volkanik,-0.58795
volt,-0.20012
volta,-0.16782
voltaj,-0.08758
voltalamak,0.148498279
volvulusu,-0.25
votka,-0.178831345
votka martini,0.161517439
voyvoda,-0.07671
vudu,-0.06818
vuku,-0.155304192
vuku bulmak,0.03899277
vukuat,-0.029690572
vukuf,0.151174782
vukuflu,0.234678008
vukufsuz,-0.125863857
vulgaris,-0.04545
vulva,-0.862769433
vulvit,-0.625
vur,-0.24067
vur tut,-0.077149099
vuran,0.115572554
vuraç,-0.066586956
vurdu,-0.375
vurdum duymaz,0.041903871
vurdumduymaz,-0.126174489
vurdumduymazlık,-0.203722877
vurduya,-0.125
vurgu,0.210302091
vurgu eksikliği,-0.5
vurgula,0.411517439
vurguladı,0.064297439
vurgulama,0.119847439
vurgulamak,-0.007290136
vurgular,0.286517439
vurguların,0.079229089
vurgulayan,0.161517439
vurgun,-0.044034319
vurgun olmak,0.222125543
vurgun vurmak,-0.07087312
vurguncu,0.093204131
vurgunculuk,-0.04840383
vurgunluk,0.173336456
vurgusu,-0.0776
vurma,-0.090081813
vurmak,-0.046480451
vurmaktaki,0.161517439
vuru,-0.21936
vurucu,0.123698959
vurukbilim,-0.05505
vurulma,0.479697439
vurulmak,0.243965276
vurulmuş,-0.202477302
vurursa,-0.245625793
vuruş,-0.198123581
vuruş antrenörü,0.161517439
vuruşkan,-0.385826446
vuruşma,-0.102876789
vuruşmak,0.129438904
vuruşsuz,-0.5
vuslat,-0.120636197
vuzuh,0.314157439
vuzuha ermiş,0.108382197
vuzuhsuz,-0.141558401
vuzuhsuzluk,0.165847439
vâkıf olmak,0.270191244
vâris,-0.186644545
vâsi,0.08467383
vücudu,-0.043738159
vücuduyla,0.463037439
vücup,-0.00357623
vücut,-0.149252441
vücut kokusu,-0.375
vücut koruma,-0.625
vücut miyoziti,-0.375
vücut tipi,0.161517439
vücutlu,-0.005556094
vücutça,0.143277439
vürut,-0.005960978
vüsat,0.076248565
vıcık,0.063957439
vıcık vıcık,-0.192455942
vınlayan şey,-0.25
vır,0.114517439
vırla,0.959597439
vırvırcı,-0.095169236
vırıldanmak,-0.611808169
vırıltı,-0.035647565
vıtalıser,0.161517439
vız,-0.09158
vızıl,-0.125
vızıldama sesi,-0.06583
vızıltı,0.042528517
vızır,-0.11779
vızır vızır,0.411517439
vıı,-0.00549
wc,0.109560388
xxx,0.111897439
ya,-0.093525857
ya da,0.234759389
ya hut,-0.120855878
ya rabbi,0.744847439
yaba,-0.223143435
yaban,0.071842678
yaban armudu,0.472347439
yaban atı,-0.125
yaban elması,-0.02273
yaban eri,-0.16667
yaban gülü,-0.07619
yaban hayatı,-0.125
yaban kazı sesi,0.161517439
yaban kedisi,-0.21023
yaban keçisi,-0.125
yaban koyunu,-0.125
yaban pancarı,-0.16667
yaban ördeği,-0.125
yabana atmak,0.258904747
yabanarısı,-0.125
yabancı,-0.133078815
yabancı düşmanı,-0.75
yabancı olmak,-0.01110761
yabancı ülke,0.210658642
yabancı ülkelerde,-0.206673333
yabancıla,-0.13528
yabancılar,0.132503671
yabancılaşma,-0.25917
yabancılaşmış,0.161517439
yabancıllık,0.286517439
yabancılık,-0.41667
yabancının,-0.20833
yabani,-0.102544487
yabani at,-0.375
yabani ağaç,0.149817751
yabani havuç,0.161517439
yabani otsuz,0.411517439
yabani papatya,-0.375
yabani sarımsak,-0.08333
yabani yam,-0.5
yabani çiçek,-0.125
yabani ıspanak,-0.16667
yabanilik,-0.359373149
yabaniyasemin,-0.54167
yabankazı,-0.130795226
yabanlık,-0.24242
yabanpancarı,-0.16667
yabansı,0.132127897
yabansılık,-0.153984292
yabansımak,0.408870627
yabantırak,0.039297439
yabanî,0.158933363
yabanî gül,-0.07619
yabanîlik,-0.359300785
yabanıl,-0.080663916
yabanıllık,-0.359341629
yad,-0.035369485
yad el,0.118099442
yad eller,0.125112569
yada,-0.41667
yadaçı,-0.365881359
yadel,0.118099442
yadetme,0.328946702
yadetmek,0.100665903
yadigar,0.127062618
yadigâr,0.14913968
yadlık,-0.41667
yadsı,0.174427439
yadsıma,-0.084172138
yadsımak,0.071776706
yadsınamaz,-0.875
yadın kurun,-0.20833
yadırga,-0.26616
yadırgama,-0.19255334
yadırgamak,0.053351785
yadırganacak,-0.102639103
yafta,-0.197979893
yaftala,-0.18927
yahni,0.161517439
yahter,-0.00301
yahu,-0.079485136
yahuda,0.096517439
yahudi,-0.16667
yahudi tapınağı,0.212675939
yahudilerde,0.097973503
yahudilik,0.078187439
yahut,-0.099583811
yahşi,0.28100782
yak,-0.29213
yaka,0.042360528
yaka yanıklığı,0.286517439
yaka çiçeği,-0.125
yakacak,0.039862862
yakala,-0.43754
yakalama,0.078351439
yakalamak,-0.022524404
yakalanan,0.231452484
yakalanma,0.417493344
yakalanmak,-0.09473692
yakalanmış,-0.09422
yakalatmak,-0.25306325
yakalım,-0.20833
yakamoz,-0.057107014
yakan,-0.18523
yakar,-0.1041
yakarlık,-0.1041
yakarma,0.177451833
yakarmak,0.224254953
yakarı,0.040600477
yakarış,0.148317444
yakasız,-0.414902304
yakasız gömlek,-0.1555
yakasız mintan,-0.1555
yakaç,-0.1041
yakin,0.091522094
yakinen,-0.64445
yaklaş,-0.0598
yaklaşma,0.081959834
yaklaşmak,-0.012918822
yaklaşmamak,0.059748102
yaklaştırmaca,0.195319887
yaklaşık,0.04262397
yaklaşık olarak,0.103449305
yaklaşılamaz,-0.25
yaklaşım,-0.014156451
yaklaşımı,-0.03
yakmak,0.040541513
yakmaç,-0.1041
yaktu,-0.0775
yakut,-0.683386065
yakı,-0.18523
yakıcı,0.41768147
yakılan,-0.096712777
yakılmış,-0.125
yakım,0.186607439
yakın,-0.022567229
yakın bir şey,-0.25
yakın doğu,-0.266735961
yakın komşu,0.09073341
yakın mesafeden,0.161517439
yakın varma,0.081887197
yakınan,-0.689963474
yakında,-0.125085793
yakındaki,0.130542386
yakından,0.244847439
yakındı,-0.375
yakındır,0.286517439
yakınları,-0.102112316
yakınlarına kavuşma,0.49019309
yakınlaşmak,-0.008400552
yakınlaştırma,0.240629233
yakınlaştırın,0.161517439
yakınlık,0.220791573
yakınlık derecesi,0.167327439
yakınlık göstererek,0.418816355
yakınlıkla,0.459170861
yakınma,-0.273776437
yakınmak,-0.261975915
yakınmalar,-0.625
yakınsa,0.104807439
yakıntı,-0.25
yakınındaki kör,-0.125
yakıt,0.172026346
yakış,0.215717439
yakışmadı,-0.375
yakışmadı,-0.375
yakışmak,0.153026477
yakışmamak,0.06863304
yakışmamış,-0.037303344
yakıştırma,-0.046429754
yakıştırmaca,-0.057303221
yakıştırmak,0.299717119
yakışı,0.161517439
yakışık,0.530580177
yakışık almayan,-0.625
yakışıklı,0.378858963
yakışıklılık,0.250108645
yakışıksız,-0.326598398
yakışıksızlık,-0.365948709
yakışır,0.263918254
yakışır halde,0.286517439
yakşi,0.305746092
yal,-0.17297
yala,-0.16692
yalabuk,0.695607439
yalabık,0.124721299
yalabımak,0.146007439
yalak,-0.112246647
yalaka,0.128400552
yalama,-0.20833
yalamacı,-0.019493763
yalamak,0.191517439
yalan,-0.096849828
yalan dolan,-0.010331247
yalan söylemek,0.080126526
yalanc,-0.375
yalancı,-0.311379729
yalancı sofu,0.244847439
yalancı soğan,-0.625
yalancıktan,-0.010334304
yalancılık,-0.251533554
yalancılıkla,0.286517439
yalandan,0.047404612
yalandan yapmak,-0.20833
yalanla,-0.23899
yalanlama,-0.162033968
yalanlamak,-0.326475167
yalansız,0.235071275
yalansızlık,0.121532
yalav,0.144576657
yalavaç,0.147581505
yalaz,0.086847713
yalaza,0.065862022
yaldıran,-0.319713204
yaldırmaç,-0.14884
yaldız,0.09076884
yaldızcı,-0.182705564
yaldızcı madaracı,0.193478627
yaldızla,0.761627439
yaldızlama,0.498297439
yaldızlı,0.097981688
yalgın,0.274080024
yalgınlık,-0.133681013
yallah,-0.151570112
yalma,0.206768773
yalman,0.814537439
yalnız,-0.087779687
yalnız başına,-0.051216466
yalnız bırakın,-0.125
yalnız dalga,-0.25
yalnız olarak,-0.017064752
yalnız olma,0.095189865
yalnızca,-0.073982666
yalnızlık,-0.172294891
yalnızlığı,-0.16667
yalnızlığın,-0.5
yalpa,0.184137439
yalpak,0.065988389
yalpala,0.136087439
yalpalayan,0.369847439
yalpık,-0.02896906
yalpırdamak,0.146007439
yaltak,-0.285360257
yaltaklanma,0.120861898
yaltaklanmak,0.084251749
yaltaklık,0.533678778
yaltakçı,0.098618198
yaltakçılık,0.533205668
yaltuk,0.139901554
yalvar,0.119467439
yalvar yakar,0.286517439
yalvaran,0.161517439
yalvararak,0.286517439
yalvarma,0.178368065
yalvarmak,0.163880335
yalvarırcasına,0.286517439
yalvarıyor,0.161517439
yalvarış,0.081967439
yalvaç,0.095181311
yalvaçlık,-0.123394149
yalçın,-0.068671024
yalı,-0.101081561
yalım,0.040614691
yalın,0.076402403
yalın kelime,0.112810138
yalın kılıç,0.483277439
yalınayak,-0.10822787
yalıncak,-0.26645
yalınkat,-0.31175429
yalınlaşmak,0.285790543
yalınlaştırmak,-0.177175365
yalınlık,0.142501123
yalınç,0.085647206
yalınçak,-0.102250066
yalıt,0.238507439
yalıtkan,-0.621641296
yalıtkandırlar,-0.625
yalıtkat,-0.576182038
yalıtma,-0.209757257
yalıtmak,-0.08333
yalıtıcı,-0.624711105
yalıtılmış,-0.2483
yalıtım,-0.141116247
yalıtımlı,-0.23125
yalıyar,-0.235295366
yalız,0.139835229
yalıçapkını,0.08083799
yama,-0.025666728
yamacı,-0.13636
yamadır,0.138787439
yamak,-0.02799929
yamala,-0.3049
yamalak,0.056947439
yamalanmak,-0.375
yamalı,-0.29280383
yamama,-0.066575489
yamamak,0.146159182
yaman,-0.321891257
yamanmak,-0.375
yamaç,0.053008995
yampiri,-0.114276117
yampirilik,-0.136770223
yamuk,-0.169108801
yamuk yüzlü,-0.125
yamul,0.092507439
yamun,0.101747672
yamyam,-0.261110064
yamyamlık,0.099017439
yamyassı,0.123726341
yamıltmak,-0.042214838
yan,-0.102625909
yan etki,-0.16667
yan taraf,0.491657439
yan tutmayan,0.369362464
yan yana,0.286517439
yan yelken,-0.125
yana yana istemek,0.140687439
yanabilen,0.661517439
yanabilir,0.661517439
yanabilirlik,0.536517439
yanabilirliği,0.536517439
yanak,-0.025555276
yanal,0.119847439
yanan,0.369847439
yanan çalı,-0.3
yanar,0.054767439
yanar döner,0.306400761
yanarca,-0.0775
yanardağ,-0.108237119
yanardağ kütlesi,0.121767439
yanardağın,-0.032989933
yanardöner,0.132314024
yanarlık,0.536517439
yanay,0.153432839
yanaz,-0.060664199
yanaş,-0.19187
yanaşlık,-0.68165
yanaşma,0.081568267
yanaşmak,0.057880167
yanaşmamak,0.073454054
yanaşım,0.167327439
yanbaşkalaşım,-0.125
yandaki,-0.059409239
yandaş,-0.049957755
yandı,-0.32955
yandım,-0.086553844
yangı,-0.484967132
yangılanma,-0.08333
yangılanmış,-0.449188571
yangılı,-0.449921103
yangın,-0.033052835
yangın alarmı,-0.16667
yangın bekçisi,-0.04167
yangın ekran,-0.125
yangın kapsayan,-0.25
yangın karınca,-0.25
yangın satışı,-0.29167
yangın yeri,-0.328632897
yangın yiyen,-0.03409
yangın çıkarmak,0.064000389
yangıncı,-0.08
yangısı,-0.625
yani,0.099712677
yankayaç,-0.125
yankesici,-0.359056422
yankesicilik,-0.050385861
yankesicilik etmek,-0.043425162
yankı,-0.066194665
yankı bilimi,0.286517439
yankıbilim,0.286517439
yankıdüzeni,0.286517439
yankıla,0.468517439
yankılan,-0.62135
yankılanan,0.286517439
yankılanma,0.045597928
yankılanmayan,-0.25
yankılanım,0.286517439
yankılaşım,0.087007439
yankısız,-0.625
yanla,0.061927439
yanlı,-0.03417307
yanlılık,0.127427439
yanlış,-0.276272385
yanlış adım,-0.5
yanlış aktarma,-0.375
yanlış aktarmak,-0.4375
yanlış anlama,-0.375
yanlış anlamak,-0.33333
yanlış anlar,0.411517439
yanlış beyan,-0.41667
yanlış bilgi,-0.25
yanlış dağıtma,-0.4375
yanlış dönüş,-0.5
yanlış evlilik,-0.125
yanlış hapis,-0.125
yanlış hesap,-0.16667
yanlış hüküm,-0.25
yanlış inanç,-0.25
yanlış isim,-0.334
yanlış karar,-0.5
yanlış küf,0.161517439
yanlış okuma,-0.5
yanlış olmak,-0.625
yanlış oyun,-0.16667
yanlış tahmin,-0.125
yanlış telaffuz,-0.5
yanlış temsil,0.161517439
yanlış trüf,0.078187439
yanlış uygulama,-0.41667
yanlış yapmak,0.139825206
yanlış yazmak,-0.125
yanlış yerleşik,0.286517439
yanlış yorum,-0.33333
yanlış çeviri,-0.4375
yanlış ılgın,-0.125
yanlış ısırgan,-0.375
yanlışlanabilir,0.786517439
yanlışlık,-0.361965331
yanlışlık yapmak,0.19545716
yanlışlıkla,0.048293703
yanlışlıklarına,-0.45833
yanlışlığının,-0.53409
yanlışsız,0.157922349
yanlışsızlık,0.121532
yanma,-0.15746665
yanmak,-0.158094587
yanmasına,-0.182501051
yanmayıazaltmak,-0.624748333
yanmaz,-0.09375
yanmaztaş,-0.04167
yanmış,-0.23920243
yansı,-0.032091603
yansılanım,-0.54875
yansıma,0.069674809
yansımalar,-0.03547
yansıtacak,0.146827439
yansıtan,-0.25
yansıtaç,0.130249939
yansıtmayan,-0.625
yansıtmaç,-0.16548
yansıtıcı,0.253104439
yansıtıcılığı,0.059247439
yansıtılması,0.161517439
yansıtımca,-0.75
yansız,0.05754242
yansızlaştırma,0.535495933
yansızlık,0.167578043
yantutar,-0.25481
yantutucu,-0.25481
yanulmas,-0.625
yanyana,0.108065471
yanı sıra,0.044485696
yanıcı,-0.5
yanık,0.056741183
yanık merkezi,-0.5
yanıkara,-0.20833
yanıklık,-0.179110497
yanıklığı,-0.16667
yanıl,-0.051417539
yanılabilir,-0.16667
yanılgı,-0.213451092
yanılgıdır,-0.375
yanılma,0.319288893
yanılmak,-0.087425799
yanılmaz,-0.625
yanılmazlık,-0.125
yanılmıyorsam,0.053821008
yanılsama,-0.101971165
yanılsamalı,-0.5
yanıltma,-0.022890079
yanıltmaca,-0.073576237
yanıltmak,-0.318643834
yanıltmalı,-0.08333
yanıltı,-0.349181734
yanıltıcı,-0.375
yanıltıcılık,0.161517439
yanına gelme,0.081959834
yanına çağırmak,0.115827064
yanında,-0.066739592
yanında olmak,-0.19318
yanıp,0.104697439
yanıp sönen,-0.04167
yanısıra,0.108065471
yanıt,0.03985067
yanıt olarak,0.098177439
yanıt vermek,-0.057141711
yanıtla,-0.05716
yanıtlama,-0.25
yanıtlamak,-0.057110171
yanıtlandırmak,-0.057054345
yanıtlandırılmak,-0.05706625
yanıtlanmak,-0.056979774
yanıtlı,0.091333869
yanıtsız,-0.492486673
yanşak,0.226647089
yap,0.091993539
yapak,0.093609629
yapamaz,-0.37689
yapan,0.060617439
yapar,-0.25
yapay,-0.193505126
yapay dölleme,0.140687439
yapay elmas,0.161517439
yapay yollarla,-0.625
yapay çiçek,-0.375
yapayalnız,0.090147439
yapaylık,-0.375
yapaylıktan,-0.33333
yapağı,0.164338633
yapboz,0.244107439
yapma,-0.034040991
yapmacık,-0.065662864
yapmacıklı,-0.024653024
yapmacıksız,0.141869401
yapmadıkları,-0.25
yapmak,0.09899497
yapmak için,-0.625
yapmamak,0.143301221
yapmayan,-0.45833
yaprak,0.067535832
yaprak ayası,0.286517439
yaprak döküm,-0.5
yaprak dökümü,-0.103728239
yaprak kavrulma,-0.5
yaprak pancar,-0.16667
yaprak sapı,0.161517439
yaprak sigarası,0.123622864
yaprak uzatmak,0.411517439
yapraklan,0.098497439
yapraklanmalı,-0.08333
yapraklarında,-0.117283227
yapraklı,-0.047509463
yapraklı büyük,-0.125
yapraklı palmiye,0.084407439
yapraklı saplı,-0.125
yapraksız çiçek,0.161517439
yaprağın,0.286517439
yaprağını,-0.375
yaptım,0.286517439
yaptırmak,0.115591835
yaptırım,0.037235389
yaptığı tüm yapıyor,0.4622203111648559
yaptığı tüm yapıyor,0.4622203111648559
yapyalnız,0.090147439
yapı,-0.082232689
yapı bilimsel,0.287156369
yapıcı,0.37770121
yapıcı olmayan,-0.25
yapıcı tahliye,-0.625
yapıcılık,0.286517439
yapık,-0.11853
yapılabilir,0.286517439
yapılabilirlik,0.171662922
yapılabirlik,0.189396395
yapılacağını,-0.38
yapılagelen işler,0.450567439
yapılageliş,0.122641056
yapılamaz,-0.75
yapılan,0.081967439
yapılan iki,-0.125
yapılan işle ilgili,0.293317439
yapılar,0.088424812
yapılarda,0.148877439
yapıların,0.186917435
yapıldı teşekkür ederim,0.994454562664032
yapıldı teşekkür ederim,0.994454562664032
yapılması,-0.25
yapılmayabilir,0.661517439
yapılmış,0.170197439
yapılı,-0.08318278
yapım,0.056034812
yapımcı,-0.075839996
yapımevi,-0.022924153
yapınma,0.345312173
yapınmak,-0.08123961
yapıntı,-0.02169
yapısal formül,0.161517439
yapısal olmayan,-0.375
yapısal çelik,0.161517439
yapısını,0.045967439
yapıt,-0.03584212
yapış,-0.01873
yapış yapış,-0.9972279667854308
yapış yapış değil,-0.5862191915512085
yapış yapış değil,-0.5862191915512085
yapış yapış,-0.9972279667854308
yapışkan,-0.052153585
yapışkan his,-0.9969684481620787
yapışkan his,-0.9969684481620787
yapışkan madde,-0.20833
yapışkanlık,-0.34159385
yapışkansız,-0.75
yapışmak,-0.013203122
yapıştırma,-0.140089947
yapıştırmak,-0.09655662
yapıştırılmış,0.161517439
yapışık,0.118733617
yapışım,0.104337439
yapışıyor tavsiye etmiyorum,-0.9980308413505554
yapışıyor tavsiye etmiyorum,-0.9980308413505554
yar,0.05247246
yara,-0.104667704
yarabbi,0.304957439
yaradan,0.153400704
yaradancılık,-0.08333
yaradılış,0.100357379
yaradılıştan,0.059084575
yaradış,-0.019676844
yarala,-0.83775
yaralamak,0.071409951
