text,sentiment
i̇htiyacımı fazlasıyla karşıladı kaliteli iyi ürün masaüstü bilgisayarıma aldım uyumlu beklentinizi karşılıyor tp link kalitesi,1.119051685
bağlantı hızında hiçbir problem yaşamadım birden fazla cihazı bağladığımda sıkıntı olmuyor mükemmel ürün direkt alın,-0.02378197899999998
tak çalıştır çok rahat ürün win11'de 9. nesil xbox gamepad'i bilgisayarıma bağlamak kullandım sorunsuz çalıştı kargo oldukça hızlıydı,0.527539101
elimdeki 2 adet dualshock 4 ps joyistick bilgisayara bağlamak aldım mükemmel şekildeikisini aynı anda bağlantı kopması olmadan bağlayıp kullanıyorum aynı amaç alacak olanlara tavsiyemdir ürün arada amaçlar kulaklık benzeri cihazları bağlamak çok kaliteli ürün,1.2272325000000002
buradaki yorumlara bakarak xbox kolunu bilgisayarıma bağlayabilmek aldım kurulumu kolaydı gayet güzel çalışıyor fiyata tavsiye ederim,0.022033601
logitech klavye bağlantısı aldım sorunsuz kullanıyorum,-0.18007256100000002
elimde 2 adet orijinal playstation 4 kolu aynı anda 2 sini bağlayıp kullanabiliyorsunuz gecikme kopma yok muhteşem cihaz arada bluetooth 5.3 olarak geliyor cihazın eksisi yok artısı gönül rahatlığıyla alabilirsiniz maksimum 8 bağlantı yapıyor bilginiz olsun,0.479139835
ürün bilgisayarın arka osb portuna bağlayınca ses kesik şekilde geliyor tam gelmiyor menzili yetersiz ses geç geliyor 30 gün geçtiği amazon iade almıyor,0.060747993
bağlantı hızlı kolay çekim çok düşük kablosuz kulaklık bağladım pc ye en fazla 5 metre çekiyor 2 adım uzaklaştım ses kesiliyor ayrıca oyunlarda ses gecikmesi yaşıyorum,0.27504508299999997
ucuz etin yahnisi derler tarz ürün bluetooth cihazlarımın hi̇çbi̇ri̇ sağlıklı çalışmıyor oyunlar iş sırasında ansızın kopmalar yaşıyorum cihaz bağlamak problemli bağlantısını kesmek problemli sürekli hata alıyorum hata almayıp bağlantı sağladığımda sürekli kopma sorunu yaşıyorum tavsiye etmem 4/10,-0.5342920769999999
kalitelidir iyi markadır aldım önermiyorum sürekli bu takılma bıktırdı ses kesiliyor sürekli geri gelmiyor puanım 0,0.186795533
dalga gerçek gi̇bi̇ fi̇yati çok düşürdüler üründe eh i̇şte,-0.009690884999999982
sony asker marka kulaklıklarımın ikisi aynı küçük oda dahi kesintiye uğruyor sık sık iki kulaklığın ikisi aynı oda samsun telefonumla gayet düzgün çalışıyor tplink yapamamış,0.26678285
ürünü sipariş ettim 3. gün dağıtıma çıktı adresime ulaşmak ürün dağıtımdayken siparişim iptal edilmiş oldu bitti anlayamadım,-0.611446523
5.2 bluetooth kulaklığımı bilgisayara bağlamak almıştım stabil çalışmıyor sesleri çok değişik şekilde değiştiriyor kulaklığımda sürekli bağlanma problemi ilgili cızıltı sesleri oluyor aynı kulaklığı başka bilgisayarda anakaradan bluetooth'lu telefonda denediğimde ses gayet normal ürün yaptığım bağlantılar çok kötü,1.0131329610000002
kullanılmış ürün gönderdiler,-0.025738951999999996
psv’de bluetooth kulaklık bağlamak almıştım desteklemiyor,-0.137014722
bozulan bu aldık taktık sorunsuz çalıştı,0.21956411400000003
görevini yapıyor,
bluetooth hoparlör bağladım sorunsuz kesintisiz iletim sağlıyor,-0.092766542
2.0 aldığım bu gamepadi mi görmüyordu gelir gelmez denedim hemen bağlandı uzaktan çekiyor çok iyi,0.389298183
uzun zamandır kullanıyorum sorunsuz kaliteli ürün,0.24277030400000002
10 metreye yakın mesafeden iyi çekiyor herhangi gecikme söz konusu olmadı hiçbir zaman güzel ürün teşekkür ederim tavsiye ederim,1.0625351829999998
yükleme evet hayır işareti abi taktın hemen bluetooth'lun oluyor,-0.04778363100000002
kopma yapmıyor güzel en alınabilir olan ürün bence,0.8748511330000001
kopma yapmadı uzanarak uzaktan rahatça oyun oynayabiliyorum aşırı rahatlık,0.04919411900000001
uygun fiyatlı olduğu no-name ürünler tercih edileceğine muhakkak tercih edilmesi gereken ürün şekilde drive sorunu yok çip gerçekten tp-link'in elinden geçmiş cihaz kontrolü yaptığınızda ürünün marka modelini açıkça görüyorsunuz tarafında işini eksiksiz yapıyor tavsiye ediyorum,1.700248438
airpods pro 2 kulaklığım kullanıyorum alıcıyı kasanın arkasına takmayın paneline takın arkada iken çok gecikme yaşıyordum sırf yüzden iade edecektim panele takınca iyi oldu gecikme yok denemez çok az önceden ürünün benzerlerini kullanmıştım 50-60 tl bandında ürünlerdi ürünün kalitesi gerçekten farkediyor kopma durumu yaşamadım tavsiye ederim,0.23443141800000006
xbox kolunu kulaklığı çalıştırıyor işe yarar,0.168003639
versiyon bilgisi yer alsaydı son sürüm almayı tercih ederdim ve gönderiliyor,0.875914827
i̇ki ay boyuncadır ürünü aldım hala çalışıyor problem yok,-1.023992427
kulaklık pek önerilmez ses kalitesi çok kötü oluyor gamepad idare ediyor gecikme yaşamadım,-0.001120719999999964
ürünün gelen sürümü ve 0 i̇nternet'ten sürücülerine bakınca farkettim sürücü olarak ve 8 mevcut gelen cihaz eski anlamına geliyor sürücüye gerek yok windows 11 hemen gördü garanti olsun web sayfasından sürücülerini indirdim kurdum oda içerisinde sıkıntı yok yalnız yan odaya geçtiğimde bağlantı kopuyor green marka bluetooth 4.0 sürümü olan önceki usb'ye göre durum kötü bluetooth bağlantı oda içerisinde üç cihaz kullanıyorum klavye mouse kulaklık bağlantı konusunda sıkıntı çıkmadı,0.14712754400000003
amazon muhteşem site gidip almam uzun sürerdi ürün en uygun sitedeydi pratik kullanışlı,0.782192726
kasanın arkasına takarsanız kesilmeler başlıyor tarafa takarsanız iyi olur odada metrede hafif kopmalar başlıyor haricinde joystick vs sorunsuz bağlanıyor arada alacaksanız göre alın,-0.19751119099999997
eğer uzun mesafe kullanmıyorsanız işinizi görür aynı oda rahatlıkla kullanabilirsiniz,0.386461824
orjinal ürün tavsiye ederim,0.195819892
güzel,0.292038405
merhaba ürünü aldım bluetooth kulaklık think wireless am eşleştiremedim ayriyeten apple kulaklık 2 nesil olmadı bilgisayarım windows 7 ultimate yüzdenim eşleşmiyor telefonlara bakıyorum olmadı türlü,-0.059474920999999986
belli mesafeden bm civarı veri aktarımında kesilmeler oluyor haricinde iyi,0.404228703
bağlantı arada gidiyor cihazın yanında çok bluetooth cihaz kullanıyorum sondanda olabilir,-0.200989
işinizi görür,
arada sırada hapörlerim kesinti yapıyor benden kaynaklıdır düşünüyorum başka ürünle deneyip emin olacağım,0.253226055
cihazı taktığınızda windows drive otomatik yüklenir windows update yapmak gerekti bluetooth bağlantısı opsiyonel indirme vardı yapmadan çalışmadı haberiniz olsun nautica tw320 4 metreye çekiyor 0.3 saniye civarı gecikme karşılaştırabileceğim başka bluetooth cihaz olmadığı puana dahil etmedim kulaklıktan olabilir,0.49052024600000005
tıkırında çalışıyor yalnız nedense nearby share from google uygulamasında kullanılamıyordu adaptörümde sorun olmadığı iade ettim,-0.835284106
bağlantı kalitesi çok güzel,0.452584805
yan odadan çekiyor zor,-0.29167804
tplink markasının yazılım desteği güzel hayatımda ilk defa markanın donanım sürümünü yazılım yükselttiklerini gördüm bluetooth 5.0 donanım sürümüyle çıktı tplink drive 5.3 sürüme yükseltmiş gerçekten güzel gel gelelim performansa aparata gamepad bluetooth kulaklığı beraber bağladığımda kulaklığa sesler kesik kesik gelmeye başlıyor kısacası ürünün belirtilen özelliği olan 2 donanımı aynı anda bağlama özelliği yeterli performansı göstermiyor özelliğin yeteri iyi olmamasından hüsrana uğradım açıkçası kulaklığımın bluetooth sürümü 5.2 gamepad 4.2 sürüm olabilirdi bilmiyorum bluetooth aparata uzaklık mesafem en fazla metre satın alırken yorumu okuyup alın fikir olabilir,2.411371768
tp-link ub500 bluetooth 5.0 mini usb adaptör öncelikle ürün ilk versiyon ve modeli ve 60 ve 80 ve ve 60 versiyonları çıktı ilk üretim ve gönderiyorlar yıllardır mi pc2pc bluetooth 2001 üretim kullanıyorum neredeyse fark yaşamadım 23-24 senede teknoloji ilerledi yeni cihazlarla tam uyumlu güncel bluetooth olsun aldım ses veri transfer kalitesi çekim mesafesi aynı sitesinden güncel drive indirince bluetooth 5.3 modunda çalışıyormuş aynı,2.883650433
modelin 4.0 versiyonunu kullanıyordum ortalama 3 yıl sorunsuz kullandım son zamanlarda aynı anda iki fazla cihaz bağladığımda kopmalar oluyordu sebeple ürüne geldim kopma problemi tamamen çözüldü çekim menzili artmadı söyledikleri 5.0 versiyonun menzili geniş değil 4.0 hemen hemen aynı diyebilirim haricinde iyi ürün,0.6973061210000001
i̇dare eder huawei fren burs 2 telefona bağladığımda 2 oda arkadan net konuşma yapabiliyorum jungle bilgisayara bağladığımda aynı oda haricinde yerde iletilim kesiliyor,0.4778894800000001
hızlı sağlam teslimat yapıldı ürün sıfır paketli olarak ulaştı satıcıya teşekkür ederim ürünü dualsense bilgisayarda kullanmak almıştım kullanmak mesafe yakın olmalı 1 1.5 metre en fazla uzağa gittiğinizde bağlantı iyice yavaşlıyor oyun oynanmıyor müzik dinlemek vs işe yarar uzak mesafede uzaktan oynayamayacaksam bluetooth un nedeni kalmıyor kablo takıp oynarım,1.009638256
güzel fazla yer kaplamıyor tek sıkıntısı kasanız masanızın altındaysa arka kısımlara takmayın üste takın masanın üstündeyse farketmez araya engel girdimi kesilmeler oluyor kulağıma elimi koyuyorum kesilme oluyor bilerek alınız,0.356437316
i̇yi̇ pahali teşekkürler,0.078187439
kulaklık bağladım bağlı olarak duruyor telefonu c ye bağlayınca bu üzerinden kopuyor sürekli bağlantı telefon bağlı kalamıyor iş yerindeki c denedim aynı sonuç anlamadım,-0.42997492
bluetooth hoparlörüm kullanmak almıştım telefonda sorunsuz şekilde çalışıyor gecikme olmadan adaptör pc'den bağlanınca film video izlerken rahatsız edici derecede gecikme oluyor,-0.439187778
boşta port kalmayınca sound'ları bağlamak mecburen bluetooth yöneldim bilgisayarla sound'lar arasındaki bağlantıda videolar ilk açıldığında ileri geri alındığında sesin iletiminde 1-2 saniyelik gecikme yaşanıyor ilk gecikmenin ardından ses görüntü senkronizasyonunda herhangi sıkıntı olmuyor sorunun sound'lardan kaynaklanıp kaynaklanmadığını test etmek aynı senaryoyu telefonla denedim oradaki iletimde sıkıntı olmadı ses kalitesi anlamında sıkıntı yok bahsettiğim durum sinir bozabilir,-0.8304646
casual oyunculuk alıyorsanız kullanışlı olabilir fifa rekabetçi oyunlar yetersiz kalıyor kablosuz bağlantının rahatlığından yararlanmak istedim ürün kesinlikle kötü anlamda farkını hissettiriyor hareketler bariz hantal ağır ayrıca aralıklarla bağlantı kopması algılamama sorunu yaşadım müzik konusunda yetersiz olduğunu düşünüyorum plus kulaklığımı bağladığımda aralıklarla bağlantı gidip gelme sorunu yaşadım,0.310815518
abartıldığına bakmayın yorumlarda phone bu kulaklığı test ediyorum 4 duvar ötesi kesinti olmadan kayıp olmadan çekim sağlıyorum ürüne gelince aynı yer aynı bu kulaklık 3 duvar ötesi bağlantı anlık kopmaya başlıyor 4. duvar arkasına geçiyor bağlantı sürekli kopmaya başlıyor tp-link markasının başarısızlığına şaşırdım fps oyunda test ettim gecikme büyük hayalkırıklığı phone un kaliteli bağlantı sunduğu yerde cihazın başarılı olacağını düşünmek hataymış phone çekmedi i̇ş görür beklentiniz ortalama olur,0.761043814
ürünün küçüklüğü bağlantı hızı hoşuma gitti airpods pro yu c ye bağlamak almıştım kulaklık araya engel girdiğinde kesilmeler başlıyor kulaklığımın etrafını elim kapattığımda ses gelmiyor telefonuma bağlı iken kapattığımda ses kaybı olmuyordu,-1.012232604
ürünün faturasını mail adresime istiyorum göndermediniz,-0.34183822
ürün tek kullanımda sıkıntı değil 3 4 metreye güzel çekiyor arada pnin arkasına bağladım ilk dongleyi yarım metre algılamadı ikiden fazla aynı anda bağlayınca sorun yaratıyor driverlarını güncelledim sanırım iade edeceğim,-0.352806363
driver indirip kurmadan çalışmadı farklı bilgisayarlarda denedim başka marka adapte denedim aynı c yerde takınca çalıştırıyor tp link driver kurunca çalıştı driver osb taşımak gerekiyor galiba,0.7601238570000001
ürün sorunsuz şekilde hızlıca elime ulaştı satıcıdan ürünün elime ulaşana kısımdan memnunum ürün beklediğim kaliteli çıkmadı kapsama alanı düşük bağlantı hızı düşük kulaklık bağladığınızda sesler ufakta olsa bluetooth cihazlarından gecikmeli geliyor fiyatı uygun,0.11627182
kablosuz klavye mouse bağlantılarda gayet güzel hızı iyi herhangi gecikme yok iş ses aktarımına geldiğinde çok kötü radyodan müzik dinlermiş kalite düşük,0.670800059
ürün kasanın arkasından çekmiyor bağlantı problemi yaşatıyor dualsense kullanmak almıştım idarelik kullanıyorum,0.14146835400000002
haylou gt plus kulaklığımla denedim gecikme rahatsız edici seviyede maalesef farklı bilgisayarlar farklı kulaklık iyi sonuçlar alınabilir,0.04752526500000004
oda küçük hariç oda ani hareketlerde hemen ses bozuluyor mutfağa gittiğimde tamamen kesiliyor ses net gelmiyor uzaklaşmam pek diyorsanız alın bu sıkıntısı yok gecikme konusunda,-0.288563697
ürün çok iyi kargo çok geç geliyor 5 günde geldi,0.782183945
masaüstü pc i̇çi̇n wi̇fi̇ tak çaliştir i̇çi̇n almiştim yalnizca bluetooth bağlantisi i̇çi̇n wi̇fi̇ bağlantisi i̇çi̇n deği̇ldi̇r,0.091117439
farklı cihazlarla denedim bağlanması uzun sürüyor menzilde kısa,0.17668019899999998
ürünü bilgisayarımın bluetooth'lundan iyi deneyim sunar satın aldım gram fark etmedi gram fark etmedi evin yerinde ses kopması olmadan kulaklığımla dolaşabilmek almıştım bilgisayarımın bluetooth'lundan farklı performans göstermedi aynı yerlerde kopma yapıyor ses gidiyor sadece telefonum yerde çekmesini istedim bilgisayarımın bluetooth 5.0 aynı performansı alamayacaksam cihazı alıp aynı performansı alacağım,1.263686088
gayet ayı,0.05360919099999999
airpodsu bilgisayara bağlamak almıştım bağlanmasında problem yok mikrofon kulaklığımı kullanamadım çok kesik boğuk gönderiyor sesi,-0.401015412
pc aldım ps kolu başlıyorum aramızda 1 metre bağlantı kopmaları yaşıyorum sürekli kablosuz kulaklık aldım denedim onda kopmalar yaşadım fiyata gerek yok almaya i̇dare ediyorum green alacam deneyelim,-0.149622592
bu alt modeli alınır para vermeye gerek yok,-0.407352535
tabii çok iyi değil iş görüyor kopma yaşamadım arada tekleme yapıyor,0.191099818
antkart'ıma takılan kart tipi olanını kullanıyordum kablosuz lan antenim engelliydi yüzden kompakt bluetooth bağlantısı yapabilir miyim düşündüm satın aldım fare klavye oyun kumandasını aynı anda bağlıyordum uykudan bağlanmaya geçen süre biraz yavaş hissedildi olsa ucuzdu diyerek alışmaya karar verdim tıklama yapabileceğiniz fare anda hiçbir uyarı olmadan çalışmaz hale geldi oyun kumandası birden tepki vermez hale geldi kez birdenbire bluetooth cihazlarını tanımamaya başladı tekrar bağlamaya çalıştım hiçbir yanıt alamadım fare klavye bluetooth bağlantısı kesildiği olduğunu kontrol edemiyorum yüzden ana makineden doğrudan yeniden başlatmaktan başka çarem yoktu yeniden başlatmadan bluetooth cihazlarını kullanılabilir hale getiriyor giriş cihazlarını bluetooth cihazlara dönüştüren burası kötü olduğu anda bağlantıyı kesildiğinde yeniden başlatma dışında yapacak hiçbir kalmadığını öğrendim yüzden olursa kablolu cihaz satın alma orijinal bağlantı yöntemine geri dönme düşüncesi kompaktlık gerçekten mükemmeldi,0.978147855
2022 kasım'da satın alındı satın alındığında ara sıra hafif donmalar oldu kadarı normaldi yıl sık sık ortaya çıktı buçuk yıl çıktı garanti süresi olduğu destekle iletişime geçtim kullanıcıların kargo ücretini kendilerinin karşılaması muhtemelen üründe sorun olmadığını belirten muayeneyi yapmaları destek olmadığını öğrendim yaparsan yap destek alacaksan perakende satıştan almalısın dahaki sefere farklı üreticiyi satın alacağım,0.836822852
5.3 uyumlu olduğu belirtiliyordu kutuda 5.0 yazıyor kafa karıştırıcı 5.0 kullanılabilir olduğu sorun değil kullanacağım,-0.10790014800000003
normal şekilde 3 gün kullandım 3 gün anda sürücü hatası görüntüleniyor kullanılamıyor yeniden yüklemeyi denesem kullanılamıyor,-0.12267594500000001
bilgisayarda kablosuz kulaklık kullanmak istediğim satın aldım oldukça yakın olmama ses sık sık kesiliyor,0.326568413
menzil beklenenden iyi değil oldukça az bağlantı kopuyor simge bilgisayardan kayboluyor yeniden belirir sanki aklı varmış,0.588697217
bluetooth kulaklığı bağladım ahşap odadan çıkmak kesiliyor phone bluetooth kulaklık arasındaki bağlantıda kapalı alana değil açık alana ulaşır i̇letişim alanının sadece bilgisayarın önüne düşmesi küçük boyutunun geri tepeceği anlamına geliyor tür ortamlarda iletişim alanının 3-4m olması normal mi durumda sadece pc çevresel cihazlarında kullanılacak olduğunu öğrendim,0.5781252139999999
tp link bluetooth adaptörü windows 10 11 altında kolay plug-and play işlevselliği vaat ediyor olumlu özelliklerin ikna edici olmak yeterli olmadığı maalesef sadece 5 yıldız üzerinden 2 yıldız veriyorum güçlü şekilde sınırlı menzili nedenle bağlantı sorunlarıyla ilgili ürünü değerlendiriyorum adaptörün olumlu yönlerinden şüphesiz kolay kurulumudur plug-and play sistemi windows 10 yeni windows 11 altında gerçekten sorunsuz çalışır başlatma sürecini büyük ölçüde kolaylaştırır yapılandırmayı kurulumda zaman çaba tasarrufu yapar olumlu özellikler ürünün zayıflıkları tarafından büyük ölçüde gölgelenmektedir tp link bluetooth adaptörünün en büyük hayal kırıklığı son derece kısıtlı menziliyle durumla ilişkili bağlantı sorunlarıyla geliyor olmasıdır uzak mesafelerde kablosuz cihazları bağlama vaadi getirilmiyor metre ilerledikten bağlantı kopmaya başlıyor özellikle bağlı cihazı hafifçe hareket ettirdiğinizde oldukça sinir bozucu olabilir bağlantı sürekli olarak kesildiğinde cihazın hemen yanında durumu düşününce kullanım deneyimi hayal kırıklığına uğratabilir bağlantı sorunları kısıtlı menzil adaptörün olumlu özelliklerini büyük ölçüde gölgelemektedir kolay kurulum windows 10 11 uyumluluğu bağlantılar sürekli olarak kesildiğinde keyif almayı zorlaştırıyor ürünün güvenilirliği konusunda ciddi sorular ortaya çıkarıyor genel olarak tp link bluetooth adaptörü kısıtlı menzili bağlantı sorunları nedeniyle hayal kırıklığı yaratan seçenektir sorunsuz kurulum windows 10 11 uyumluluk olumlu özelliklerine belirtilen eksiklikler nedeniyle sadece 5 üzerinden 2 yıldız veriyorum güvenilir bluetooth bağlantısı yeterli menzil arayanlar iyi gereksinimleri karşılayabilecek alternatifler aramalarını öneririm,4.062831236
adil ürün,0.306865441
amazon'a zaman hızlı teslimatlar yaptığı 10 puan ürünü satın aldıktan 2 gün geldi gelecek hafta gelmesi planlanmıştı çok iyi paketlenmiş kutuda ezik yoktu iyi yapılmıştı adaptör kendisi oldukça hayal kırıklığı yarattı sürekli bağlantı kaybediyor gecikmeli bağlanmıyor 15 remy'le aldığım shopee'deki başka adaptörün iyi olduğu tp-link adaptörü sıfır puan hemen geri ödeme talep edeceğim,0.9293505980000001
16 bit 44100hz c kalitesi ses veriyor driver olmak çok drive denendi sonuç aynı aşırı kopma oluyor ts kulaklığa otomatik bağlanamıyor seferinde ayarlardan bağlanmak gerekiyor zaman 2-3 denemede bağlanıyor gecikme yarı fiyatında ucuz ürünlerle aynı performansı veriyor %90 indirim almayın,-0.42141188100000004
ürünü hesabınız konusu kullanarak alıyorsunuz çekim gücü vs iyi diyerek gelen ürün 3 metreden çekmiyor eski kullandığınız ürün 2 katı mesafeden çekerken belli ürün sorun iade ediyorsunuz mecburen bonus vs yanıyor geri yüklenmiyor özetle elde ve sıfır danışıklı dövüş saygılar amazona,1.073655392
playstation kolum aldım çok kötü oyun oynarken donuyor gecikmeli geliyor basenleri yorumlara baktığım iyi diyordu yanlış diyorlar iğrenç,-0.45929785799999995
windows 11 kullanan bilgisayarlarda sorunlu ürün sürücüleri güncellenmiyor kullanılamıyor bağlanıyor ardından kopuyor uzak durun,-0.399608443
concord bluetooth adaptör aldım iyi uzun mesafe çekiyor şaka,0.687652735
oyunda başka cihazda alt tab'a bastığımda bağlantı açılıyor,-0.018088526999999993
bilgisayarıma kısa devre yaptırdı,-0.10368030600000001
bilgisayarıma kablosuz kulaklığımı bağlamak almıştım telefondan 10 metre uzaklaşınca çalışan kulaklık bilgisayardan 3 mi uzaklaşınca kopuyor dibindeyken seste kesilmeler atlamalar oluyor 1 geldi iade edebilsem ederim uzak durun,-0.487077931
windows 7 tl link tanımadı driver sitesinden yükledim windows aygıt gereken sürücülerin dijital imzasını doğrulayamıyor yeni yapılan donanım yazılım değişikliği hatalı imzalanmış bozuk dosya bilinmeyen kaynaktan gelen kötü niyetli yazılım yüklemiş olabilir hata kod 52 diyor cnr 4.0 bağlantı kurduğum cihazları bırakın tp link aygıtla bağlantı kuramadım i̇ade edeceğim,-0.14979620399999993
eğilmiş ezilmiş şekilde elime ulaştı,-0.299280336
aşırı terleyen biriyim deodorantlar terlememi engellemiyordu denemek istedim diğerlerine göre çok etkili olduğunu düşünüyorum terleme kötü kokmaya karşı büyük oranda etkili güne kullandıklarımın en iyisi oldu mucize beklememek lazım,0.788280197
zararlı olduğunu biliyorum yenilemeye vaktiniz imkanınız mutlaka tercih olsun,0.981646251
on numara beğendim koku kalmıyor ferah koku gün boyu etkili,-0.21800412699999996
yıllardır kullandığım en iyi deodorant tek sorunu sıcakta eriyebiliyor plastik kapağın yayılıyor dolayısıyla çabuk bitiyor dik tutarak muhafaza edilmeli seyahatlerde taşınmaması lazım,1.035591999
çok terleyen kokunuzdan nefret eden çok ürün deneyip gine'de istediğiniz memnun kalmadıysanız ürün aşırı tavsiyedir evet pahalı ürün arada indirime giriyor stoklayın en az 6 ay gidiyor sürekli kullanmak zorunda değilsiniz en az 2-3 gün dayanıyor,-0.550913668
i̇çeriği temiz olmasa türki̇ye kullanmali özellikle toplu yerlerde koku ter olmuyor,0.18229417400000003
ürünü yıllardır görüyorum almamaya direnmiştim fiyatı yüksek performansı çok iyi gerçekten kokutmuyor tavsiye ederim,0.790241961
etkili,0.139827892
çok etkili ürün gerçekten uzun süre kullanım olması şaşırttı,0.7503245620000001
koku engelleme konusunda çok başarılı kullandığınızda 3-5 de bekleyin kıyafetiniz leke kalabilir,-0.578545604
ürünün mekanizması anında bozuldu çöp ürün vakit kaybetmeyin bununla gidin adam akıllı rol on alın anında bastım iadeyi,-0.10460826999999999
urun icerigi inşaat malzemesiyle dolu,0.027341842000000005
kokusu güzel tam rezalet yağlar akıyor ilk defa gördüm,0.18473425499999993
2 tane aldım tanesinin mekanizması bozuk çıktı çöp oldu ürün,-0.333333952
2 adet aldığım ürünün birinin mekanizması bozuk çıktı dönüş bekliyorum,-0.501653294
aşırı kaşınma yapıyor sadece 1 kere kullandım,-0.424622007
büyük ümitlerle piyasanın en meşhur pahalı deoderantini aldım bozuk ürün gönderildi i̇ade etmek istiyorum,0.11376369899999997
satıcı çok hızlı 2 aydır kullanıyorum bu anda koltukaltımda kocaman beze çıktı aynısı ablamda olmuştu gözenekleri tıkadığı sağlıksız kokusu muhteşem maalesef stokladığım halde kullanamayacağım,-0.829629135
rol on mekanizması bozuk,-0.24768258899999998
2 tane aldım tsi kırık gönderildi döndürüyorsun gelmiyor,-0.08110705
memnunum tavsiye ederim,0.101842152
farklı markanın ürünlerini kullandım memnun kalmadım ürün gerçekten işini yapıyor tişört üzerinde iz bırakmıyor,0.4148198
koku kalite 1 numara,0.01965411100000002
zaman kullanıyorum gayet güzel tavsiye ederim,0.6558942879999999
gerçekten söylendiği harika ürün stok aldım verilen promosyon kuponlarını değerlendirerek aldığım çok uygun fiyatlı oldu teşekkürler amazon,1.10236429
terleme en iyilerden klasik rexona kalitesi,-0.08825923299999999
sıfır koku tahriş yok kullanımı kolay,-0.814132592
çok iyi,0.40339446700000003
mükemmel,0.351748367
kesinlikle kullanılmalı yaz kış fark etmeden mevsimde kullanılabilir,0.635105818
terletmemesi çok güzel aşırı terleyenler kesin alsın içeriği değişmiş yıllar aldığım değil alerji yapması cabası oldu markaya geçiş yapacağım,0.19687751399999998
ederinin iki katı fiyatta,0.829738777
banyodan çıkınca sürersen ter kokusu olmuyor tişörtümün kol altı baya ıslanıyor başka sitelerde terleme olmuyor yazanlar olmuş olmuyor inandırıcı gelmiyor yorumlar,-0.226456628
seviyorum sürekli alıyorum burda fiyatı sürekli arttığı mutsuzum,0.109358566
eğer gün duş alan biriyseniz gereksiz ürün parayı vermenize gerek yok,-0.471209083
kapağı beyaz sert plastik değiştirdiler üretim maliyetini azaltmışlar,-0.15220884299999998
çok beğenerek alıyorum indirim bekliyorum,0.182142602
üründen 1 yıldız kırmamdaki sebep aşırı fiyatı biraz çabuk bitiyor oluşu sanırım krem yapıda olduğu farkında olmadan fazla ürün kullandırtıyor rol on stick ürünlere göre çabuk biten ürün etkisi çok iyi,1.241371945
özellikle spor yapanların çok seveceği ürün kesinlikle ter kokusu yok yapısı kremsi hemen emiliyor kutusuyla saklıyorum bu kullanımdan şişesinin alt tarafında ürünün çok az miktarı eriyip sıvı yağlı yapıda birikiyor ara sıra sızıyor eğer karton ambalajıyla saklarsanız problem yaşamazsınız,-0.519867363
süre kullandım gerçekten güzel deodorant ter kokusunu gayet iyi engelliyor alttaki çevirme mekanizması bozuldu tarafa çevirirsem çevireyim aşağı yukarı hareket etmiyor içini gördüğüm kadarıyla bitmiş olabilir alalı çok olmadı,1.612717592
ürün çok terleme problemini kesinlikle çözüyor içerik olarak zararlı sürü bileşen maalesef mahkumuz,-0.24064396
çok methedildiği almıştım sipariş verdikten emin olamadım doğal ürünlere yöneldim kutulu hasarsız hızlı gönderim yaptı amazon zamanki,0.574677466
çok etkili ürün çok çalışan olduğum halde terle etmiyor sebebi ter gözeneklerini kapattığı gün kullanmayın sadece çok yoğun günlerde kullanmaya çalışın dermatolojik olarak gün kullanıldığında problemler ortaya çıkarabileceğini düşünüyorum kullanırken yoğun sürmeyin en az 15 saat kuru tutuyor,0.8977301630000001
çok memnundum siyah tişört giydiğiniz zaman yeriniz bembeyaz oluyor durum aşırı rahatsız edici ıslak mendille tekrar yerleri temizlemeye çalışıyorsunuz çıkmıyor haricinde gerçekten gün boyunca koku yapmıyor,-0.8454514639999999
aldığım güne göre fiyatı düşmüş gine'de güzel ürün,0.204814524
ürün bahsi geçen işlevini yapıyor 96 saat abartı,0.11426483000000001
terleme konusunda çok başarılı çabuk bitiyor ter kokusunu kesinlikle engelliyor kokusu kimyevi madde fiyatı vermek terden çok muzdarip olmanız lazım,0.444687556
saatlerce koruma sağlıyor koku ter açısından tabii pek sağlıklı olmadığından sadece yoğun günlerde az miktarda kullanımını öneririm ayrıca mutlaka duş alınmalı ürün çabuk bitiyor aşırı pahalı,0.2988286
koltuk altım beton 1 gr ter yok işini iyi yapıyor başarılı,0.650515272
kokusuz olmasını tercih ederdim tuvaletlerde kullanılan koku alıcı tabletler kokusu birdaha alacağımı sanmıyorum,0.177735916
haftadır kullanıyorum aşırı terleyen biriyim kuruluk hissi durumu oluşturdu lakin koku ahırdan çıkma sürdüğünüz anda aldığınız koku gün içerisinde olmuyor bitince diğerini deneyeceğim kokudan 3 yıldız,-0.745576805
ürünün yapısında içeriğinde mi tam olarak sorun anlamadım memnun kalmadım para verene driclor almanız mantıklı çok etkili aynı zamanda tedavi edici,0.8787682940000001
ürün bu balon koltuk altımı kaşındırdı kıyafetlerim bembeyaz oldu bulaştı sürekli kaşındırdı gereksiz abartı bu ürün bence kişiden kişiye değişir kardeşimde kaşıntı olmadı abartı buldu,0.10340510200000003
ürün terlemeyi önlüyor gözenekleri tıkıyor duşta zor cikiyo,-0.09507439100000001
ürünü tavsiye üstüne aldım evet koku yapmıyor terlememek sağlıklı değil düşünüyorum,0.351557636
