word,polarity
grip,-0.837
Asya gribi,-0.47
kızamık,-0.952
kızamıkçık,-0.952
difteri,-0.952
eksantem subitum,-0.952
körlük,-0.66
bulaşıcı hastalık,-0.67
AIDS,-0.519
kolera,-0.73
dizanteri,-0.73
salgın hastalık,-0.5
hepatit,-0.964
sarılık,-0.964
karaciğer kanseri,-0.964
zührevi hastalık,-0.956
cinsel yolla bulaşan hastalık,-0.956
bel soğukluğu,-0.964
belsoğukluğu,-0.964
cüzam,-0.857
cüzzam,-0.857
menenjit,-0.502
veba,-0.837
ateşli romatizma,-0.512
eklem romatizması,-0.512
akut eklem romatizması,-0.512
verem,-0.5
tüberküloz,-0.5
ince hastalık,-0.5
tifo,-0.492
solunum yolu hastalığı,-0.964
solunum yolu rahatsızlığı,-0.964
nezle,-0.837
astım,-0.522
bronşit,-0.5
kronik bronşit,-0.964
amfizem,-0.932
zatürree,-0.932
genetik hastalık,-0.964
ırsi hastalık,-0.964
hemofili,-0.714
iltihabi hastalık,-0.964
faranjit,-0.69
farenjit,-0.69
enfeksiyon,-0.837
fokal enfeksiyon,-0.875
mikoz,-0.522
SARS,-0.535
nidus,-0.49
arpacık,-0.482
otoimmün bozukluğu,-0.964
sistit,-0.964
gut,-0.795
gut hastalığı,-0.795
kan hastalığı,-0.956
anemi,-0.48
kansızlık,-0.48
gıda eksikliği hastalığı,-0.964
guatr,-0.952
yumurtalık kisti,-0.964
kist,-0.472
patoloji,-0.667
enfarktüs,-0.932
cilt hastalığı,-0.964
akne,-0.837
egzama,-0.932
keratoz,-0.5
kepek,0.0
vitiligo,-0.909
ala,-0.909
alaca,-0.909
büyüme,0.0
tümör,-0.932
ur,-0.932
habislik,-0.837
habis tümör,-0.964
habis ur,-0.964
kanser,-0.956
kanser,-1.0
lösemi,-0.956
kan kanseri,-0.956
göğüs kanseri,-0.605
kolon kanseri,-0.565
bağırsak kanseri,-0.565
akciğer kanseri,-0.605
pankreas kanseri,-0.535
prostat kanseri,-0.545
testis kanseri,-0.575
cilt kanseri,-0.585
göz hastalığı,-0.964
glokom,-0.67
akut glokom,-0.964
kronik glokom,-1.0
trahom,-0.502
katarakt,-0.49
apandisit,-0.47
hayvan hastalığı,-0.964
şarbon,-1.0
kara kabarcık,-1.0
kara yanık,-1.0
yanıkara,-1.0
kuduz,-0.67
bitki hastalığı,-0.964
yaralanma,-0.964
sedasyon,-0.512
güneş yanığı,-1.0
hiperpigmentasyon,-1.0
hipopigmentasyon,-1.0
kırık,-0.964
fıtık,-0.932
uyku bozukluğu,-0.964
yara,-0.964
burkulma,-0.932
burkulma,-0.964
semptom,0.0
belirti,0.0
araz,0.0
sendrom,-0.48
apse,-0.482
hapşırma,0.0
hapşurma,0.0
kan şekeri düşüklüğü,-0.522
hipoglisemi,-0.522
ağrı,-0.48
migren,-0.522
nevralji,-0.482
siyatik,-0.875
enflamasyon,-0.47
kızarıklık,-0.47
gastrit,-0.502
akut gastrit,-0.667
kronik gastrit,-0.964
ozena,-0.952
kabakulak,-0.964
sinüzit,-0.932
bademcik iltihabı,-0.964
öksürük,0.0
hıçkırık,0.0
bulantı,0.0
kramp,-0.482
spazm,-0.482
kas spazmı,-0.482
nasır,0.0
filariasis,-0.952
ishal,-0.502
diyare,-0.502
diare,-0.502
cırcır,-0.502
psikolojik durum,0.0
ruh hali,0.0
halet-i ruhiye,0.0
haletiruhiye,0.0
stres,-0.472
gerginlik,-0.472
ruh sağlığı,1.0
aklı başında olma,0.582
akıl hastalığı,-0.946
fobi,-0.522
fobik bozukluk,-0.522
fobik nevroz,-0.522
agorafobi,-0.952
basit fobi,-0.952
akrofobi,-0.956
yükseklik korkusu,-0.956
yükseklik fobisi,-0.956
algofobi,-0.952
klostrofobi,-0.952
hidrofobi,-0.956
su korkusu,-0.956
hipnofobi,-0.952
fonofobi,-0.952
fotofobi,-0.952
sosyal fobi,-0.952
sapınç,-0.964
sapkınlık,-0.964
megalomani,-0.75
nevroz,-0.837
delilik,-0.956
psikoz,-0.837
paranoya,-0.522
depresyon,-0.75
coşkunluk,0.81
soğuk ter,-0.485
güçlük,-0.5
zorluk,-0.5
sorun,-0.5
stres,-0.909
süreksizlik,0.0
birlik,0.0
birlik,0.0
koalisyon,0.0
birlik,0.0
konfederasyon,0.0
bağlantı,0.0
rabıta,0.0
irtibat,0.0
ilişkilendirme,0.0
süreklilik,0.0
gelişme,0.917
iyileşme,0.917
kötüleşme,-0.731
gerileme,-0.731
gelişme,0.88
gelişim,0.88
inkişaf,0.88
tekamül,0.88
neşvünema,0.88
olgunluk,0.0
olgunlaşmamışlık,0.0
çocukluk,0.0
adım,0.0
derece,0.0
sıra,0.0
mevki,0.0
makam,0.0
soyluluk,0.0
asalet,0.0
asillik,0.0
liderlik,0.0
prestij,0.508
onur,1.0
ün,1.0
şöhret,1.0
şan,1.0
nam,1.0
saygınlık,0.88
onursuzluk,-0.731
utanç,-0.956
rezalet,-0.75
tahakküm,0.0
hakimiyet,0.0
diktatörlük,-0.48
despotluk,-0.48
tiranlık,-0.48
lanet,-0.964
rahat,1.0
konfor,1.0
rahatsızlık,-0.731
huzur,0.75
refah,0.75
afiyet,0.75
esenlik,0.75
sağlık,0.667
ihtiyaç,0.0
eksik,0.0
eksiklik,0.0
noksan,0.0
kıtlık,0.0
darlık,0.0
zaruri olma,0.0
vazgeçilmez olma,0.0
hiçlik,0.0
boşluk,0.0
yokluk,0.0
çıplaklık,0.0
lütuf,0.6
inayet,0.6
ihsan,0.6
mükemmellik,1.0
kusursuzluk,1.0
rüya,0.94
bütünlük,0.0
kusur,-0.731
hata,-0.956
defo,-0.956
kusur,-0.956
bozukluk,-0.956
kader,0.0
talih,0.0
şans,0.0
kısmet,0.0
şans,0.875
talih,0.875
baht,0.875
şanssızlık,-0.522
talihsizlik,-0.522
bahtsızlık,-0.522
güçlük,-0.964
zorluk,-0.964
aciz,-0.72
iflas,-0.964
sahiplik,0.0
maddenin hali,0.0
gaz,0.0
olabilirlik,0.0
olasılık,0.0
ihtimal,0.0
potansiyel,0.0
gizilgüç,0.0
gizil güç,0.0
imkansızlık,0.0
fırsat,0.0
imkan,0.0
fırsat,0.0
fırsat,0.0
ekonomik durum,0.0
maddi durum,0.0
mali durum,0.0
likidite krizi,0.0
kriz,-0.482
ekonomik kriz,-0.482
tam istihdam,0.0
yükümlülük,0.0
borç,0.0
mali yükümlülük,0.0
zenginlik,0.875
zenginlik,0.508
lüks,0.508
şatafat,0.508
fakirlik,-0.946
yoksulluk,-0.946
sefillik,-0.946
sefalet,-0.946
temizlik durumu,0.88
hijyen,0.0
temizlik,1.0
saffet,1.0
nezafet,1.0
düzen,0.81
pislik,-0.946
dağınıklık,-0.731
karışıklık,-0.731
normallik,0.667
anormallik,-0.946
sapma,-1.0
sapınç,-1.0
zehirlenme,-0.512
karbonmonoksit zehirlenmesi,-0.502
karbon monoksit zehirlenmesi,-0.502
siyanür zehirlenmesi,-0.482
cıva zehirlenmesi,-0.492
civa zehirlenmesi,-0.492
nikotin zehirlenmesi,-0.502
bağlam,0.0
kontekst,0.0
arkaplan,0.0
iklim,0.0
dayanıklılık,0.0
muafiyet,0.0
masuniyet,0.0
alerji,0.0
alerjik reaksiyon,0.0
ıslaklık,0.0
kuruluk,0.0
kuraklık,-0.472
emniyet,0.875
güvenlik,1.0
sigorta,0.88
tehlike,-0.946
tehlike,-0.48
muhatara,-0.48
sağlamlık,1.0
bozukluk,-0.522
felç,0.0
inme,0.0
nüzul,0.0
tek taraflı felç,0.0
bozuşma,-0.964
son,0.0
nihayet,0.0
idrar yolu enfeksiyonu,-0.482
üropati,0.0
malzeme,0.0
zerre,0.0
karışım,0.0
alaşım,0.0
kolloid,0.0
kolloit,0.0
koloid,0.0
koloit,0.0
karışım,0.0
mahlut,0.0
çözelti,0.0
solüsyon,0.0
jöle,0.0
pelte,0.0
süspansiyon,0.0
asıltı,0.0
plastik,0.0
hammadde,0.0
asetat,0.0
alifatik bileşik,0.0
aminoasit,0.0
asit,0.0
hamız,0.0
aromatik bileşik,0.0
arsenik asit,0.0
hipoklorit,0.0
hipoklorid,0.0
alkali,0.0
baz,0.0
ikili bileşik,0.0
atom,0.0
grup,0.0
kimyasal element,0.0
element,0.0
asal gaz,0.0
metal,0.0
maden,0.0
soy metal,0.0
ametal,0.0
aluminyum,0.0
alüminyum,0.0
argon,0.0
arsenik,0.0
astatin,0.0
baryum,0.0
berilyum,0.0
bizmut,0.0
bor,0.0
brom,0.0
kadmiyum,0.0
karbon,0.0
sezyum,0.0
klor,0.0
krom,0.0
Cr,0.0
kobalt,0.0
bakır,0.0
flor,0.0
flüor,0.0
galyum,0.0
altın,0.0
helyum,0.0
hidrojen,0.0
iyot,0.0
iridyum,0.0
demir,0.0
kripton,0.0
kurşun,0.0
lityum,0.0
magnezyum,0.0
manganez,0.0
cıva,0.0
civa,0.0
molibden,0.0
neon,0.0
nikel,0.0
nitrojen,0.0
azot,0.0
oksijen,0.0
paladyum,0.0
fosfor,0.0
platin,0.0
plutonyum,0.0
plütonyum,0.0
potasyum,0.0
radyum,0.0
radon,-0.932
selenyum,0.0
silikon,0.0
gümüş,0.0
sodyum,0.0
kükürt,0.0
çinko,0.0
titanyum,0.0
titan,0.0
wolfram,0.0
uranyum,0.0
vanadyum,0.0
çinko,0.0
zirkonyum,0.0
mineral,0.0
ambligonit,0.0
apatit,0.0
arjantit,0.0
arsenopirit,0.0
asfalt,0.0
boksit,0.0
korindon,0.0
beril,0.0
boraks,0.0
bornit,0.0
karnalit,0.0
karnotit,0.0
kasiterit,0.0
seruzit,0.0
kalkosit,0.0
cıva,0.0
civa,0.0
krizoberil,0.0
sinobar,0.0
kobaltin,0.0
sodyum klorid,0.0
sodyum klorit,0.0
tuz,0.0
kaya tuzu,0.0
kristobalit,0.0
kriyolit,0.0
kuprit,0.0
dolomit,0.0
zımpara,0.0
florapatit,0.0
fluorapatit,0.0
fluorit,0.0
galenit,0.0
garnierit,0.0
garniyerit,0.0
alçıtaşı,0.0
hausmannit,0.0
barit,0.0
baryum sulfat,0.0
baryum sülfat,0.0
hemimorfit,0.0
ilmenit,0.0
kainit,0.0
kernit,0.0
langbeinit,0.0
lepidolit,0.0
manyezit,0.0
malakit,0.0
manganit,0.0
lületaşı,0.0
lüle taşı,0.0
mika,0.0
evren pulu,0.0
milerit,0.0
millerit,0.0
molekül,0.0
molibdenit,0.0
nefelinit,0.0
olivin,0.0
perklorat,0.0
bütan,0.0
havagazı,0.0
hava gazı,0.0
kok,0.0
kok kömürü,0.0
fosil yakıt,0.0
fuel-oil,0.0
fueloil,0.0
fuel oil,0.0
kalorifer yakıtı,0.0
kalyak,0.0
benzin,0.0
kurşunlu benzin,0.0
kerosen,0.0
gazyağı,0.0
gaz yağı,0.0
filiz,0.0
maden filizi,0.0
orpiment,0.0
turba,0.0
yer kömürü,0.0
pentlandit,0.0
periklaz,0.0
polusit,0.0
psilomelan,0.0
pirit,0.0
piroluzit,0.0
piroksen,0.0
kuvars,0.0
kuvarsit,0.0
realgar,0.0
rodokrozit,0.0
kaya,0.0
kayaç,0.0
tortul kaya,0.0
tortul kayaç,0.0
başkalaşım kayası,0.0
çakıl,0.0
taş,0.0
değerli taş,0.0
kıymetli taş,0.0
süngertaşı,0.0
hayvansal ürün,0.0
yapıştırıcı,0.0
macun,0.0
cam macunu,0.0
dolgu maddesi,0.0
alkali metal,0.0
alkaloid,0.0
alkaloit,0.0
Türk tütünü,0.0
pirinç,0.0
bronz,0.0
tunç,0.0
aktivatör,0.0
katalizör,0.0
inhibitör,0.0
antioksidan,0.0
grizu,0.0
organik bileşik,0.0
protein,0.0
keratin,0.0
enzim,0.0
basit protein,0.0
karboksilik asit,0.0
amonyak,0.0
amonyak,0.0
amonyum klorid,0.0
kortikosteroid,0.0
kortizon,0.0
hayvani yağ,0.0
hayvansal madde,0.0
boynuzsu madde,0.0
sedef,0.0
post,0.0
deri,0.0
kabuk,0.0
deri,0.0
kafein,0.0
nitrik asit,0.0
azot dioksit,0.0
azotdioksit,0.0
asfalt,0.0
bazalt,0.0
akü asidi,0.0
benzoat,0.0
sodyum benzoat,0.0
ajan,0.0
beyazlatıcı,0.0
ağartıcı,0.0
borat,0.0
borik asit,0.0
asit borik,0.0
çalı çırpı,0.0
yapı malzemesi,0.0
inşaat malzemesi,0.0
kalsiyum laktat,0.0
kireç,0.0
kalsiyum fosfat,0.0
karbonhidrat,0.0
karbohidrat,0.0
is,0.0
kurum,0.0
kanserojen madde,0.0
selülöz,0.0
selüloz,0.0
kağıt hamuru,0.0
karbondioksit,0.0
karbon dioksit,0.0
CO2,0.0
karbonmonoksit,0.0
karbon monoksit,0.0
CO,0.0
karbon kağıdı,0.0
kopya kağıdı,0.0
karbonat,0.0
aşındırıcı,0.0
aşındırıcı madde,0.0
karton,0.0
çelik,0.0
pulat,0.0
paslanmaz çelik,0.0
selülozik,0.0
selulozik,0.0
anız,0.0
kepek,0.0
tebeşir,0.0
kimyasal,0.0
kimyasal madde,0.0
klor dioksit,0.0
klordioksit,0.0
sigara kağıdı,0.0
sitrik asit,0.0
limon asidi,0.0
kil,0.0
kömür,0.0
balık yağı,0.0
koordinasyon bileşiği,0.0
kompleks,0.0
bileşik,0.0
kimyasal bileşik,0.0
beton,0.0
iletken,0.0
yarıiletken,0.0
yarı iletken,0.0
yarıiletken madde,0.0
yarı iletken madde,0.0
yalıtkan,0.0
yalıtkan madde,0.0
bakır alaşımı,0.0
krapon kağıdı,0.0
siyanür,0.0
sodyum siyanür,0.0
deoksiribonükleik asit,0.0
dezoksiribonükleik asit,0.0
DNA,0.0
ribonükleik asit,0.0
RNA,0.0
çiğ,0.0
çiy,0.0
şebnem,0.0
çiğ damlası,0.0
çiğ tanesi,0.0
çiy damlası,0.0
çiy tanesi,0.0
elmas,0.0
dioksit,0.0
dolomit,0.0
resim kağıdı,0.0
Duralumin,0.0
Duralümin,0.0
dört ana madde,0.0
hava,0.0
hava,0.0
ateş,0.0
toprak,0.0
toprak,0.0
toprak,0.0
su,0.0
zımpara,0.0
zımpara kağıdı,0.0
zımpara taşı,0.0
ester,0.0
güçlü patlayıcı,0.0
yüksek patlayıcı,0.0
dışkı,0.0
bok,-0.502
idrar,-0.47
sidik,-0.47
çiş,-0.47
kusmuk,-0.48
atık,-0.472
çöp,-0.472
kirletici madde,0.0
zehirli atık,0.0
gübre,0.0
organik gübre,0.0
potasyum bromid,0.0
potasyum karbonat,0.0
potasyum klorat,0.0
potasyum siyanür,0.0
potasyum dikromat,0.0
kağıt mendil,0.0
selpak,0.0
yağ,0.0
feldspat,0.0
feldispat,0.0
lif,0.0
filtre kağıdı,0.0
balıkyağı,0.0
balık yağı,0.0
sinek kağıdı,0.0
formik asit,0.0
preparat,0.0
müstahzar,0.0
yakıt,0.0
yakacak,0.0
mahrukat,0.0
sera gazı,0.0
sera etkisi yapan gaz,0.0
gaz,0.0
LPG,0.0
cam,0.0
kristal,0.0
billur,0.0
glikoz,0.0
kan şekeri,0.0
glutamat,0.0
gliseril ester,0.0
gnays,0.0
granit,0.0
yağlayıcı madde,0.0
gres yağı,0.0
uçucu yağ,0.0
reçine,0.0
doğal reçine,0.0
damla sakızı,0.0
sakız,0.0
sentetik madde,0.0
sentetik bileşik,0.0
sentetik reçine,0.0
halojen,0.0
yabancı ot ilacı,0.0
yabani ot ilacı,0.0
hidrokarbon,0.0
bitüm,0.0
katran,0.0
buz,0.0
mürekkep,0.0
matbaa mürekkebi,0.0
baskı mürekkebi,0.0
inorganik bileşik,0.0
böcek ilacı,0.0
demir cevheri,0.0
izosiyanat,0.0
izomer,0.0
kağıt mendil,0.0
selpak,0.0
lav,0.0
magma,0.0
mağma,0.0
volkanik kaya,0.0
püskürük kaya,0.0
batolit,0.0
volkanik kaya,0.0
maya,0.0
ferment,0.0
kalsit,0.0
kireç taşı,0.0
kalker,0.0
kalsiyum karbonat,0.0
kalsiyum klorid,0.0
kalsiyum klorit,0.0
kalsiyum sülfat,0.0
kalsiyum sulfat,0.0
lipit,0.0
yağ,0.0
akışkan,0.0
seyyal,0.0
akışkan,0.0
sıvı,0.0
mayi,0.0
sıvı,0.0
mayi,0.0
turnusol kağıdı,0.0
kereste,0.0
makromolekül,0.0
mermer,0.0
kalomel,0.0
metan,0.0
parafin,0.0
alkan,0.0
madeni yağ,0.0
motor yağı,0.0
nota kağıdı,0.0
hardal gazı,0.0
doğalgaz,0.0
doğal gaz,0.0
nükleik asit,0.0
yağ,0.0
yağlı kağıt,0.0
oksalat,0.0
oksit,0.0
ozon,0.0
kağıt,0.0
kağıt havlu,0.0
papirüs,0.0
parşömen,0.0
parşömen kağıdı,0.0
ambalaj,0.0
ambalaj malzemesi,0.0
kaplama malzemesi,0.0
kaplama maddesi,0.0
pektik asit,0.0
permanganat,0.0
pestisit,0.0
ham petrol,0.0
fosfat,0.0
renk verici malzeme,0.0
boya,0.0
boya,0.0
saç boyası,0.0
kına,0.0
toz boya,0.0
pigment,0.0
bitkisel madde,0.0
bitkisel ürün,0.0
alçı,0.0
zehirli gaz,-0.48
polisakkarit,0.0
polimer,0.0
kum taşı,0.0
porfiri,0.0
toz,0.0
akrilik asit,0.0
artık,0.0
geriye kalan,0.0
bakiye,0.0
çatı kaplaması,0.0
çatı kaplama malzemesi,0.0
sakız,0.0
kauçuk,0.0
rutil,0.0
tuzlu su,0.0
tatlı su,0.0
salisilat,0.0
tuz,0.0
sodyum klorat,0.0
nitrat,0.0
nitrit,0.0
barut,0.0
klorid,0.0
klorit,0.0
kum,0.0
tahta talaşı,0.0
testere talaşı,0.0
şelit,0.0
şeelit,0.0
hemoglobin,0.0
albüminoid,0.0
antikor,0.0
zehir,-0.512
ağı,-0.512
sem,-0.512
silikat,0.0
silikon,0.0
silika,0.0
smaltit,0.0
kar,0.0
sabun taşı,0.0
sodyum fosfat,0.0
katı,0.0
spinel,0.0
spodümen,0.0
nişasta,0.0
mısır nişastası,0.0
duman,0.0
kolesterol,0.0
sulfat,0.0
sülfat,0.0
sülfit,0.0
kükürt dioksit,0.0
kükürtdioksit,0.0
sülfür dioksit,0.0
sülfürdioksit,0.0
silvanit,0.0
silvin,0.0
talk,0.0
kiremit,0.0
ince kağıt,0.0
tuvalet kağıdı,0.0
şeffaf madde,0.0
tridimit,0.0
kurşunsuz benzin,0.0
uraninit,0.0
uranyum cevheri,0.0
ürik asit,0.0
keten yağı,0.0
keten tohumu yağı,0.0
vanadinit,0.0
marley,0.0
vitamin,0.0
suda çözülen vitamin,0.0
askorbik asit,0.0
C vitamini,0.0
sülfürik asit,0.0
duvar kağıdı,0.0
balmumu,0.0
balina yağı,0.0
tahta,0.0
ahşap,0.0
odun,0.0
kereste,0.0
budak,0.0
volframit,0.0
kağıt hamuru,0.0
paket kağıdı,0.0
zinvaldit,0.0
zirkon,0.0
bitkisel madde,0.0
süre,0.0
jeolojik zaman,0.0
kozmik zaman,0.0
çalışma süresi,0.0
izin,0.0
bugünler,0.0
geçmiş,0.0
mazi,0.0
tarih,0.0
gelecek,0.0
istikbal,0.0
ati,0.0
zaman,0.0
vakit,0.0
gün,0.0
tarih,0.0
saat,0.0
süre,0.0
süre,0.0
hafta,0.0
gün,0.0
gündüz,0.0
işgünü,0.0
iş günü,0.0
dinlenme günü,0.0
tatil,0.0
balayı,0.0
ömür,0.0
ömür,0.0
hayat,0.0
yaşam,0.0
ömür,0.0
hayat,0.0
yaşam,0.0
milenyum,0.0
binyıl,0.0
bin yıl,0.0
geçmiş,0.0
mazi,0.0
dönem,0.0
yaş,0.0
çağ,0.0
çocukluk,0.0
gençlik,0.0
ergenlik,0.0
ergenlik,0.0
oy verme yaşı,0.0
seçme yaşı,0.0
yaş,0.0
bunama,0.0
menopoz,0.0
menapoz,0.0
zaman birimi,0.0
gün,0.0
gece,0.0
arefe,0.0
takvim günü,0.0
gün,0.0
tarih,0.0
bayram,0.88
haftaiçi gün,0.0
Pazar,0.0
Pazartesi,0.0
Salı,0.0
Çarşamba,0.0
Perşembe,0.0
Cuma,0.0
Cumartesi,0.0
gündüz,0.0
gün,0.0
sabah,0.0
öğle,0.0
öğlen,0.0
yemek saati,0.0
yemek vakti,0.0
kahvaltı saati,0.0
kahvaltı vakti,0.0
öğle yemeği saati,0.0
öğle yemeği vakti,0.0
öğlen yemeği saati,0.0
öğlen yemeği vakti,0.0
akşam yemeği saati,0.0
akşam yemeği vakti,0.0
öğleden sonra,0.0
akşamüstü,0.0
akşam,0.0
gece,0.0
akşam,0.0
gece,0.0
geceyarısı,0.0
gece yarısı,0.0
alacakaranlık,0.0
hafta,0.0
haftasonu,0.0
hafta sonu,0.0
maaş ödeme günü,0.0
seçim günü,0.0
takvim,0.0
Gregoryen takvim,0.0
Gregoryen takvimi,0.0
ay takvimi,0.0
güneş takvimi,0.0
Hicri takvim,0.0
teslim tarihi,0.0
an,0.0
lahza,0.0
yılbaşı,0.0
tatil,0.0
tatil günü,0.0
dini gün,0.0
Sevgililer Günü,0.0
Paskalya,0.0
Paskalya Yortusu,0.0
1 Nisan,0.0
1 Mayıs,0.0
Anneler Günü,0.0
Babalar Günü,0.0
Birleşmiş Milletler Günü,0.0
Cadılar Bayramı,0.88
yıl,0.0
artık yıl,0.0
takvim yılı,0.0
yıl,0.0
sene,0.0
ay yılı,0.0
mali yıl,0.0
akademik yıl,0.0
yıl,0.0
mevsim,0.0
sezon,0.0
onyıl,0.0
yüzyıl,0.0
asır,0.0
ay,0.0
üç aylık dönem,0.0
ayın evresi,0.0
dolunay,0.0
kameri ay,0.0
yıldız günü,0.0
gün,0.0
takvim ayı,0.0
miladi ay,0.0
Ocak,0.0
Şubat,0.0
Mart,0.0
Nisan,0.0
Mayıs,0.0
Haziran,0.0
Temmuz,0.0
Ağustos,0.0
Eylül,0.0
Ekim,0.0
Kasım,0.0
Aralık,0.0
Hicri ay,0.0
Muharrem,0.0
Receb,0.0
Recep,0.0
Şaban,0.0
Ramazan,0.88
Kurban Bayramı,0.88
okul günü,0.0
çamaşır günü,0.0
gerdek gecesi,0.488
süre,0.0
müddet,0.0
yaz okulu,0.0
saat,0.0
yarım saat,0.0
otuz dakika,0.0
30 dakika,0.0
çeyrek saat,0.0
15 dakika,0.0
onbeş dakika,0.0
on beş dakika,0.0
saat,0.0
dakika,0.0
saniye,0.0
milisaniye,0.0
pikosaniye,0.0
nanosaniye,0.0
mikrosaniye,0.0
mevsim,0.0
sonbahar,0.0
güz,0.0
ilkbahar,0.0
ilkyaz,0.0
bahar,0.0
yaz,0.0
kış,0.0
sezon,0.0
mevsim,0.0
yıllar,0.0
an,0.0
lahza,0.0
vakit,0.0
zaman,0.0
jeolojik dönem,0.0
jeolojik zaman,0.0
jeolojik dönem,0.0
dönem,0.0
çağ,0.0
çağ,0.0
dönem,0.0
devir,0.0
zaman,0.0
devir,0.0
zaman,0.0
yıldönümü,0.0
yıl dönümü,0.0
çağ,0.0
tarih öncesi,0.0
set,0.0
oyun,0.0
yarı,0.0
devre,0.0
çeyrek,0.0
Ortaçağ,0.0
Orta Çağ,0.0
Rönesans,0.0
sanayi devrimi,0.0
başlangıç,0.0
başlama,0.0
ilk günler,0.0
başlangıç,0.0
baş,0.0
orta,0.0
son,0.0
nihayet,0.0
zaman aralığı,0.0
süre,0.0
müddet,0.0
boşluk,0.0
vakit,0.0
ara,0.0
fasıla,0.0
uyku,0.0
ölüm oranı,0.0
nabız,0.0
hız,0.0
sürat,0.0
aşama,0.0
evre,0.0
merhale,0.0
safha,0.0
askerlik,0.0
askeriye,0.0
kulübe,0.0
gecekondu,0.0
lokavt,0.0
istihdam etme,0.0
işe alma,0.0
avlamak,0.0
mikrofon,0.0
kurallara aykırı,-0.731
teamüle aykırı,-0.731
kuraldışı,-0.731
mat,0.0
donuk,0.0
antidemokratik,0.0
biçimsiz,0.0
şekilsiz,0.0
deforme,0.0
deforme olmuş,0.0
ilahi,0.688
tanrısal,0.688
ATM,0.0
otomatik para çekme makinesi,0.0
otomatik para çekme makinası,0.0
bankamatik,0.0
ATM makinesi,0.0
ATM makinası,0.0
ATM cihazı,0.0
fotoğraf çekmek,0.0
fotoğrafını çekmek,0.0
resim çekmek,0.0
resmini çekmek,0.0
fotoğraflamak,0.0
laboratuar,0.0
laboratuvar,0.0
koreografi,0.0
kareografi,0.0
ek,0.0
ilave,0.0
başka,0.0
ekstra,0.0
pornografi,0.0
porno,0.0
tiksinti,0.0
bulantı,0.0
gök cismi,0.0
gökcismi,0.0
beyefendi,0.88
centilmen,0.88
dizin,0.0
fihrist,0.0
indeks,0.0
coşku,0.478
kritik,0.0
sönük,0.0
loş,0.0
fok,0.0
fok balığı,0.0
örtü,0.0
battaniye,0.0
litre,0.0
desimetreküp,0.0
desimetre küp,0.0
fiyat performans ürünü,0.9623410701751709
ürün çok güzel,0.9934743046760559
ürün gayet güzel,0.9939388036727905
şekilde elime ulaştı,0.9873387813568115
kesinlikle tavsiye etmiyorum,-0.9984534978866577
günde elime ulaştı,0.9946540594100952
çok memnun kaldım,0.9950634837150574
ürün çok iyi,0.9941523671150208
çok teşekkür ederim,0.9929674863815308
gerçekten çok güzel,0.9947450160980225
hayal kırıklığı oldu,-0.7365821599960327
ürün gayet iyi,0.9947848916053772
ürün orijinal değil,-0.9984785914421082
tam fiyat performans,0.9891676902770996
ürün orjinal değil,-0.9984684586524963
paketleme çok kötüydü,-0.9983658194541931
çok güzel çok,0.9931476712226868
kesinlikle tavsiye ederim,0.9945650100708008
tam hayal kırıklığı,-0.9977438449859619
selpak ,-0.4451052248477936
dışında sorun yok,0.9933145642280579
vermeye gerek yok,0.9949449896812439
yorumlara bakarak aldım,-0.6662883162498474
hızlı şarj etmiyor,-0.9983159303665161
süper hızlı şarj,0.9950207471847534
i̇ade talebi oluşturdum,-0.8681866526603699
değişim talep ettim,0.6932401061058044
çok güzel ürün,0.992547333240509
yapış yapış his,-0.9982990622520447
5 yıldız verdim,0.9897437691688538
malzeme kalitesi çok,0.9847071766853333
kalitesi çok kötü,-0.9978629946708679
duracell ,0.6594479084014893
dün sipariş verdim,0.9102315306663513
çok iyi değil,-0.9976230263710022
almanızı tavsiye ederim,0.9947724938392639
iade etmek zorunda,-0.9826202988624573
uzun zamandır kullanıyorum,0.9942865967750549
ürün gerçekten çok,0.9919740557670593
ürün elime ulaştı,0.9899870753288269
5 yıldız veriyorum,0.9820053577423096
fiyatına göre iyi,0.9863653182983398
son kullanma tarihi,0.7212164402008057
açık şekilde geldi,0.0
2 günde geldi,0.9918339252471924
sipariş verdim bugün,0.9677509069442749
gün elime ulaştı,0.99363774061203
hayal kırıklığına uğradım,-0.9945927262306213
aldığıma pişman oldum,-0.9836030006408691
kesinlikle tavsiye ediyorum,0.9951527118682861
ses kalitesi iyi,0.9801301956176758
fiyatına göre gayet,0.99049311876297
hızlı şarj ediyor,0.9945769309997559
ürün kırık geldi,-0.9975922703742981
çok hızlı geldi,0.8846242427825928
👏 👏 👏,0.9554343223571777
normal diş macunu,-0.6955288648605347
2 günde elime,0.9774337410926819
sorunsuz elime ulaştı,0.9951677322387695
ürün çok kötü,-0.9985478520393372
gönül rahatlığıyla alabilirsiniz,0.9952893257141113
rengi çok güzel,0.9908663630485535
hepsiburada satıcısından aldım,0.9754084348678589
kalitesi çok iyi,0.9946966171264648
yüzden puan kırdım,-0.4382283389568329
ömür boyu garanti,0.9906189441680908
kesinlikle orjinal değil,-0.9981967806816101
koruma bandı yoktu,-0.7180834412574768
aldım çok güzel,0.9949744939804077
para vermeye değmez,-0.9644343852996826
çok çabuk bitiyor,-0.968800961971283
aldım memnun kalmadım,-0.9983843564987183
1 günde elime,0.9805393218994141
mi bana 4,-0.715019702911377
kargo hızlı geldi,0.9938324689865112
